Case,Country Code,Country Name,Family importance,Friend importance,Happiness,Life satisfaction,Religious,Suicide justifiability,Employment status,age,Level of Education,Live with Parents,Continent
1,32.0,Argentina,0.9868243243243243,0.8385135135135136,0.8368243243243243,7.316216216216216,0.822972972972973,2.101689189189189,1.1016891891891891,42.339864864864865,4.669932432432432,0.2537162162162162,1.0
1,36.0,Australia,0.9854333576110706,0.956300072833212,0.9388201019664967,7.461034231609614,0.5243991260014567,3.2920611798980337,1.0128672007768875,46.29691672736101,6.559844622481185,0.116290361738286,6.0
1,76.0,Brazil,0.9922012578616353,0.8618867924528302,0.8895597484276729,7.590188679245283,0.8535849056603774,1.6347169811320754,1.13937106918239,39.82691823899371,4.707169811320755,0.25056603773584907,1.0
1,152.0,Chile,0.9904761904761905,0.6873015873015873,0.8222222222222222,7.148677248677249,0.6552910052910053,2.1333333333333333,1.0537037037037038,42.01851851851852,5.265873015873016,0.2812169312169312,1.0
1,156.0,China,0.985741904301595,0.8784436926051232,0.8139197680038666,6.839052682455293,0.1652972450459159,2.0384243595940066,1.0360077332044466,42.93136781053649,4.866360560657323,0.3028032866118898,5.0
1,170.0,Colombia,0.9954954954954955,0.7716216216216216,0.8675675675675676,8.414414414414415,0.8452702702702702,1.636036036036036,1.1146396396396396,37.872747747747745,6.094369369369369,0.3207207207207207,1.0
1,276.0,Germany,0.9651464590285502,0.9397478680014831,0.8344456803856136,7.139043381535039,0.44271412680756395,3.803670745272525,1.0876900259547646,47.74119391916945,5.243974786800148,0.09269558769002595,3.0
1,288.0,Ghana,0.9849043944984904,0.7735659174773566,0.8074471653807447,6.318349547131835,0.9449849043944984,1.7225763166722576,1.1885273398188527,32.16739349211674,3.9835625628983564,0.38108017443810804,4.0
1,356.0,India,0.9921037124337065,0.8368886269888037,0.8232174425456689,6.209310548025928,0.8473777253977608,2.104773129051267,1.0842663523865645,39.93965822038892,4.504537418974661,0.5242192103712434,7.0
1,368.0,Iraq,0.992619926199262,0.8791512915129152,0.6826568265682657,5.937269372693727,0.834870848708487,1.7583025830258303,1.0857933579335792,36.785055350553506,4.906826568265683,0.3865313653136531,7.0
1,392.0,Japan,0.9920306965761512,0.9456906729634003,0.8987603305785123,6.892857142857143,0.2485242030696576,2.7157615112160567,1.0177095631641087,49.043093270366,6.879279811097993,0.31729634002361273,5.0
1,398.0,Kazakstan,0.996,0.8653333333333333,0.8873333333333333,7.254666666666667,0.6253333333333333,2.0913333333333335,1.0606666666666666,40.016,6.694,0.26666666666666666,7.0
1,458.0,Malaysia,0.9979911611088791,0.9296906388107674,0.9541984732824428,6.997991161108879,0.706709521896344,2.482924869425472,1.030132583366814,36.091603053435115,5.3563680192848535,0.3611892326235436,5.0
1,504.0,Morocco,0.9945280437756497,0.8244414044687642,0.8020975832193342,5.576379388964888,0.9005927952576379,1.3369813041495668,1.0205198358413132,37.02735978112175,2.705426356589147,0.45918832649338803,4.0
1,528.0,Netherlands,0.9633475870494808,0.954184483811851,0.9328039095907147,7.527183872938302,0.4508246792913867,4.422113622480147,1.0482590103848504,53.48564447159438,5.891264508246793,0.05742211362248015,3.0
1,554.0,New-Zealand,0.9923766816143498,0.9547085201793722,0.957847533632287,7.753363228699552,0.48161434977578477,2.8542600896860986,1.0663677130044844,48.17982062780269,6.7690582959641254,0.06636771300448431,6.0
1,566.0,Nigeria,0.9984025559105432,0.916577919772808,0.8697195598154065,6.589989350372737,0.9561590344337948,1.763400780972666,1.0805821796237132,31.553070642527512,5.407170749023784,0.3556975505857295,4.0
1,586.0,Pakistan,0.9923940601231438,0.7189424121695038,0.799710249909453,6.010141253169142,0.9420499818906194,1.2709163346613546,1.0333212604128938,35.88953277797899,4.1419775443679825,0.45454545454545453,7.0
1,604.0,Peru,0.9918653576437587,0.5803646563814867,0.6936886395511922,6.644880785413744,0.8541374474053296,1.8928471248246845,1.0813464235624124,36.54754558204768,5.9085553997194955,0.3744740532959327,1.0
1,616.0,Poland,0.9941072480848556,0.934001178550383,0.9210371243370654,7.08898055391868,0.9121979964643488,2.3352975839717147,1.0936947554507954,46.90394814378315,5.360636417206836,0.281673541543901,3.0
1,643.0,Russia,0.9749443207126949,0.799554565701559,0.6520044543429844,5.391146993318485,0.6211024498886414,2.064031180400891,1.0456570155902005,46.18179287305122,6.249721603563474,0.14393095768374164,3.0
1,710.0,South-Africa,0.9897274811104508,0.7601663978266406,0.8015960607861449,6.590118006621954,0.8240937261227609,2.7070209695220306,1.2640292045165125,37.92529077171237,5.622124119195178,0.28958315646489513,4.0
1,716.0,Zimbabwe,0.9963503649635036,0.8073803730738037,0.7242497972424979,5.233171127331711,0.9148418491484185,1.767639902676399,1.310624493106245,34.210056772100565,4.615977291159773,0.2599351175993512,4.0
1,724.0,Spain,0.9920449227889565,0.9328497894244268,0.8841834347215723,6.910856340664483,0.5503041647168928,2.927000467945718,1.1158165652784278,45.96607393542349,4.442442676649509,0.21806270472625175,3.0
1,752.0,Sweden,0.9835571389421759,0.979720471362017,0.9520416552480132,7.714442312962455,0.34146341463414637,4.478761304466977,1.0397369142230748,46.02466429158674,6.553302274595779,0.07481501781309947,3.0
1,764.0,Thailand,0.9879377431906615,0.8342412451361868,0.9287937743190662,7.356420233463035,0.3478599221789883,2.145136186770428,1.0801556420233462,45.47431906614786,4.466926070038911,0.4093385214007782,5.0
1,818.0,Egypt,0.9976728723404256,0.862533244680851,0.8690159574468085,5.5703125,0.9591090425531915,1.1640625,1.068816489361702,39.477726063829785,4.1697140957446805,0.2588098404255319,4.0
1,840.0,USA,0.9913344887348353,0.9542461005199306,0.9285961871750433,7.517331022530329,0.7587521663778163,2.7341421143847486,1.0622183708838822,47.42027729636049,6.820623916811092,0.10259965337954939,2.0
1,858.0,Uruguay,0.9880149812734083,0.8535580524344569,0.847565543071161,7.447191011235955,0.5569288389513108,2.5700374531835206,1.0790262172284644,46.06741573033708,4.51123595505618,0.20299625468164795,1.0
1,860.0,Uzbekistan,0.9971326164874552,0.9060931899641577,0.9648745519713262,7.898207885304659,0.5204301075268817,1.5519713261648747,1.1304659498207885,39.431541218637996,5.860215053763441,0.3053763440860215,7.0
2,32.0,Argentina,0.9781818181818182,0.8407272727272728,0.850909090909091,7.276363636363636,0.765090909090909,2.2043636363636363,1.1294545454545455,41.87054545454546,4.634181818181818,0.288,1.0
2,36.0,Australia,0.9760914760914761,0.9438669438669439,0.9303534303534303,7.395530145530145,0.4703742203742204,3.24012474012474,1.0161122661122661,47.28430353430353,6.525467775467775,0.12006237006237007,6.0
2,76.0,Brazil,0.989922940130409,0.8524007113218731,0.9010077059869591,7.664493183165383,0.8120924718435092,1.6561944279786602,1.1351511558980438,40.24066390041494,4.674570243034974,0.2797866034380557,1.0
2,152.0,Chile,0.9870931537598204,0.6975308641975309,0.8322109988776656,7.21324354657688,0.5751964085297419,2.1683501683501682,1.0718294051627384,41.69584736251403,5.491021324354658,0.31313131313131315,1.0
2,156.0,China,0.984015984015984,0.8746253746253746,0.8046953046953047,6.824175824175824,0.14135864135864135,2.1648351648351647,1.0284715284715285,43.65134865134865,5.177322677322677,0.31368631368631367,5.0
2,170.0,Colombia,0.9960647135986008,0.770004372540446,0.8801923917796239,8.456055968517708,0.8141670310450372,1.6978574551814605,1.1460428508963707,38.08307826847398,6.214691735898557,0.33231307389593356,1.0
2,276.0,Germany,0.951638689048761,0.9324540367705836,0.8441247002398081,7.157873701039168,0.3776978417266187,3.762989608313349,1.085531574740208,48.25179856115108,5.377298161470823,0.10991207034372502,3.0
2,288.0,Ghana,0.9880873593646592,0.8186631369953673,0.8113831899404368,6.312375909993382,0.9338186631369954,1.7458636664460623,1.1667769688947718,31.906022501654533,4.448709463931172,0.4109861019192588,4.0
2,356.0,India,0.9928072338676531,0.8847102342786684,0.8345663789560214,6.260172626387177,0.8281956432387998,2.129264282778463,1.1023427866831073,40.10933004521167,5.019728729963009,0.6465269214960954,7.0
2,368.0,Iraq,0.9896373056994818,0.918825561312608,0.6666666666666666,5.972366148531951,0.8393782383419689,1.6873920552677029,1.1398963730569949,36.27979274611399,5.29188255613126,0.4991364421416235,7.0
2,392.0,Japan,0.9909200968523002,0.9279661016949152,0.8631961259079903,6.740314769975787,0.20944309927360774,2.901331719128329,1.024818401937046,49.35230024213075,7.161016949152542,0.32506053268765134,5.0
2,398.0,Kazakstan,0.9915824915824916,0.8653198653198653,0.8855218855218855,7.250841750841751,0.5555555555555556,2.0673400673400675,1.0858585858585859,38.97811447811448,6.5353535353535355,0.3451178451178451,7.0
2,458.0,Malaysia,0.9960285941223193,0.9332803812549643,0.9459888800635425,6.949166004765687,0.7061159650516283,2.549642573471009,1.039714058776807,36.75536139793487,5.378872120730739,0.38840349483717235,5.0
2,504.0,Morocco,0.9945701357466064,0.8307692307692308,0.7972850678733032,5.645248868778281,0.890497737556561,1.3520361990950227,1.0190045248868778,37.36742081447964,2.7321266968325792,0.47692307692307695,4.0
